latitude longitude month day year
39.917451 -75.399474 3 23 2020
36.1494764 -87.35842 3 23 2020
30.2242354 -82.62165 3 23 2020
33.9514278 -83.367158 3 23 2020
-19.553634 -42.675211 3 23 2020
-27 26 3 23 2020
47.8720605 -120.6184 3 23 2020
31.72407 -93.0963 3 23 2020
33.5422045 -84.357638 3 23 2020
53.19888 8.74424 3 23 2020
41.0585159 -75.337879 3 23 2020
40.4167931 -75.927085 3 23 2020
40.3115729 -79.466757 3 23 2020
33.5827535 -85.079886 3 23 2020
32.868297 -80.669936 3 23 2020
46.4584864 -120.73825 3 23 2020
49.38484 6.952982 3 23 2020
43.6767272 -92.09062 3 23 2020
47.2091862 -119.45023 3 23 2020
34.0247538 -79.70239 3 23 2020
44.4653419 -72.102258 3 23 2020
6.15 -75.6 3 23 2020
40.4701794 -79.981088 3 23 2020
36.293683 -82.498009 3 23 2020
45.7849864 -122.48056 3 23 2020
35.1412429 -86.588439 3 23 2020
6.166667 -75.616667 3 23 2020
6.439 -75.333 3 23 2020
44.8218353 -93.802845 3 23 2020
32.7363415 -84.909543 3 23 2020
45.2751754 -93.24713 3 23 2020
33.2608978 -84.28423 3 23 2020
34.3329767 -79.958433 3 23 2020
35.2000373 -88.185231 3 23 2020
44.0741624 -69.541838 3 23 2020
48.3687095 -97.72136 3 23 2020
34.4641401 -84.465732 3 23 2020
43.5617893 -73.852436 3 23 2020
29.8987 -91.73 3 23 2020
-0.9411949 -79.2316042 3 23 2020
45.4445689 -93.773949 3 23 2020
34.2254749 -84.125062 3 23 2020
32.41914 -91.7638 3 23 2020
33.6545072 -84.026741 3 23 2020
40.339028 -75.107927 3 23 2020
44.0361682 -94.06702 3 23 2020
46.9017991 -117.52381 3 23 2020
39.4553199 -81.493866 3 23 2020
31.8305108 -81.499425 3 23 2020
34.7548372 -83.06552 3 23 2020
42.7025552 -78.22303 3 23 2020
-19.466111 -44.246944 3 23 2020
3.583333 -76.25 3 23 2020
34.2440762 -84.476054 3 23 2020
36.2174456 -83.266766 3 23 2020
41.4389928 -75.608895 3 23 2020
36.4870112 -83.662558 3 23 2020
-14.20251 -41.670131 3 23 2020
44.9959737 -96.173962 3 23 2020
44.9032342 -123.41451 3 23 2020
42.9169497 -76.55384 3 23 2020
32.8068676 -83.697894 3 23 2020
-26 30 3 23 2020
41.707787 -80.747791 3 23 2020
5.130556 -74.158333 3 23 2020
43.1558308 -77.030489 3 23 2020
47.7475542 -123.59808 3 23 2020
34.6923643 -81.160084 3 23 2020
44.7196989 -92.421938 3 23 2020
-1.5467166 -80.0101724 3 23 2020
32.82303 -92.9958 3 23 2020
36.0777191 -96.977259 3 23 2020
4.587222 -74.221389 3 23 2020
46.3049513 -84.593465 3 23 2020
43.3163619 -73.435422 3 23 2020
33.3670067 -104.46309 3 23 2020
36.3001074 -88.717801 3 23 2020
-30 22 3 23 2020
31.5517355 -83.850909 3 23 2020
39.64485 -8.49677 3 23 2020
42.595324 -76.070888 3 23 2020
34.50361 -84.875603 3 23 2020
-2.5589315 -78.9388191 3 23 2020
41.1781759 -75.988278 3 23 2020
40.4954914 -78.713595 3 23 2020
36.5131771 -82.304325 3 23 2020
42.2775617 -74.121685 3 23 2020
42.6331324 -75.031297 3 23 2020
34.2380787 -84.840773 3 23 2020
-18.9188041 -48.2767837 3 23 2020
40.4912877 -88.84707 3 23 2020
47.037499 -113.9235 3 23 2020
40.1649009 -77.265071 3 23 2020
33.9028089 -81.271653 3 23 2020
34.3170245 -83.819635 3 23 2020
36.0513878 -83.446201 3 23 2020
-1.0483186 -79.6080967 3 23 2020
-13.800823 -40.10387 3 23 2020
6.166667 -75.566667 3 23 2020
45.5211969 -121.65168 3 23 2020
33.9195621 -84.866363 3 23 2020
6.333333 -75.566667 3 23 2020
34.2625712 -85.214566 3 23 2020
4.916667 -74.033333 3 23 2020
33.8353393 -83.437164 3 23 2020
-7.1570164 -38.133646 3 23 2020
13.276764 -14.294903 3 23 2020
43.9875568 -84.848436 3 23 2020
45.5538653 -94.61266 3 23 2020
4.833333 -75.683333 3 23 2020
35.6878553 -83.92577 3 23 2020
44.1475132 -69.173146 3 23 2020
35.9801288 -85.831916 3 23 2020
39.8719129 -77.218055 3 23 2020
34.5721955 -84.003023 3 23 2020
44.3564542 -93.297408 3 23 2020
4.85 -74.05 3 23 2020
31.6 -92.5586 3 23 2020
-9.2047775 -40.425743 3 23 2020
5 -75.5 3 23 2020
7.883333 -76.633333 3 23 2020
-3.7304512 -38.521799 3 23 2020
-3.5562451 -80.0656611 3 23 2020
39.1848688 -83.600906 3 23 2020
-24 29 3 23 2020
44.0421086 -75.912743 3 23 2020
4.25 -76.333333 3 23 2020
41.3562463 -83.146201 3 23 2020
34.6872271 -80.706524 3 23 2020
40.9201281 -77.818749 3 23 2020
41.6483873 -75.303369 3 23 2020
40.7065276 -76.215064 3 23 2020
46.9837195 -118.561 3 23 2020
45.4269533 -96.411132 3 23 2020
4.816667 -74.1 3 23 2020
33.5909406 -83.492221 3 23 2020
33.4535376 -84.155231 3 23 2020
35.4251347 -84.617693 3 23 2020
35.6435745 -87.859224 3 23 2020
37.7612838 -77.49294 3 23 2020
-19.748054 -45.299171 3 23 2020
36.8183186 -97.14499 3 23 2020
34.1279061 -83.209155 3 23 2020
41.9911894 -80.035016 3 23 2020
34.9043279 -85.138562 3 23 2020
41.3456228 -88.887076 3 23 2020
42.7282712 -77.774733 3 23 2020
33.3596213 -82.073798 3 23 2020
43.8744488 -71.202797 3 23 2020
34.7292676 -96.686391 3 23 2020
32.9697519 -82.795855 3 23 2020
45.503759 -92.906499 3 23 2020
31.3590383 -82.213186 3 23 2020
18.4255 -66.0632 3 22 2020
44.1185675 -73.774168 3 22 2020
42.1986603 -74.965315 3 22 2020
43.6746565 -92.753615 3 22 2020
47.6116276 -122.67621 3 22 2020
53.75765 12.55548 3 22 2020
40.4165507 -76.779819 3 22 2020
31.2339872 -81.547512 3 22 2020
43.4205344 -74.963482 3 22 2020
33.3535953 -84.763552 3 22 2020
40.043533 -76.24769 3 22 2020
48.0489593 -123.93247 3 22 2020
9.664529 2.340332 3 22 2020
42.3673079 -90.212046 3 22 2020
38.513631 -78.874524 3 22 2020
6.233333 -75.166667 3 22 2020
48.2501729 -99.972131 3 22 2020
9.615492 8.102438 3 22 2020
52.19262 19.3788 3 22 2020
41.3037061 -80.256682 3 22 2020
18.466333 -66.105721 3 22 2020
36.9 7.766667 3 22 2020
5.453839 -74.664675 3 22 2020
37.4234022 -76.542259 3 22 2020
32.5099298 -84.877902 3 22 2020
35.1300541 -85.622398 3 22 2020
36.866667 6.9 3 22 2020
18.2013 -67.1452 3 22 2020
34.8062409 -84.968017 3 22 2020
44.3894102 -99.994881 3 22 2020
43.7849857 -111.65654 3 22 2020
-26.930731 -48.956682 3 22 2020
-4.47 39.48 3 22 2020
39.9210441 -76.726997 3 22 2020
32.0096653 -81.13949 3 22 2020
37.5592464 -79.812811 3 22 2020
-23.3918295 -46.484414 3 22 2020
47.3090158 -111.34591 3 22 2020
33.0765775 -84.139421 3 22 2020
48.4384 67.28734 3 22 2020
40.1916495 -80.248676 3 22 2020
43.6750715 -98.145001 3 22 2020
-1.734615 -78.7646228 3 22 2020
7.396389 3.916667 3 22 2020
35.6161862 -95.380105 3 22 2020
47.1262993 -112.39226 3 22 2020
14.95 120.9 3 22 2020
43.8959154 -99.847149 3 22 2020
43.6753542 -97.367969 3 22 2020
-22.7435 -47.163029 3 22 2020
-18.164645 -47.978166 3 22 2020
5.35 -72.41 3 22 2020
29.9503792 -82.167789 3 22 2020
33.2886639 -83.957752 3 22 2020
48.2959677 -105.01668 3 22 2020
44.3350103 -84.613515 3 22 2020
3.585 -76.4958 3 22 2020
32.5686852 -83.827232 3 22 2020
32.6673712 -83.427195 3 22 2020
18.2388 -66.0352 3 22 2020
32.0458144 -82.058668 3 22 2020
4.9825 -75.603611 3 22 2020
45.1756038 -93.96427 3 22 2020
-22.978338 -46.984357 3 22 2020
31.66747 -91.8469 3 22 2020
34.4744762 -85.346021 3 22 2020
43.6773679 -95.15524 3 22 2020
34.0011513 -85.188749 3 22 2020
44.9793033 -97.189765 3 22 2020
37.6077744 -79.144908 3 22 2020
46.9204472 -122.83071 3 22 2020
32.3690736 -81.340711 3 22 2020
-2.6284683 -80.3895886 3 22 2020
43.916425 -121.22794 3 22 2020
39.3096343 -77.862122 3 22 2020
38.2004 -7.8001 3 22 2020
-2.206582 -79.1336706 3 22 2020
19.598879 -155.5184 3 22 2020
7.133333 -73 3 22 2020
33.5445288 -82.263473 3 22 2020
-29.826768 -50.517489 3 22 2020
-12.327521 -38.734838 3 22 2020
31.5495074 -82.849153 3 22 2020
61.5633132 -149.2578423 3 22 2020
32.9349181 -109.88714 3 22 2020
39.861052 -80.662144 3 22 2020
-1.2782708 -80.4243066 3 22 2020
-25.292544 -49.224347 3 22 2020
36.9896725 -79.853223 3 22 2020
-29.889033 -50.273022 3 22 2020
30.73001 -92.4057 3 22 2020
40.8931294 -88.55829 3 22 2020
46.9513408 -94.325149 3 22 2020
42.4931407 -75.610391 3 22 2020
39.9208686 -79.647264 3 22 2020
41.0495569 -76.405692 3 22 2020
35.4209974 -88.615556 3 22 2020
46.194991 -122.67707 3 22 2020
46.084525 -114.12099 3 22 2020
12.583333 -81.7 3 22 2020
18.0111 -66.6141 3 22 2020
30.832767 -83.268009 3 22 2020
43.3612242 -72.221912 3 22 2020
44.7687375 -115.56566 3 22 2020
40.3680713 -76.459653 3 22 2020
-7.9994556 -34.871059 3 22 2020
44.3383996 -85.578803 3 22 2020
18.3258 -65.6524 3 22 2020
35.9731028 -88.450946 3 22 2020
-22.869209 -47.19812 3 22 2020
44.4913603 -75.063766 3 22 2020
33.0334913 -85.028936 3 22 2020
-1.6809765 -79.0283483 3 22 2020
37.4056942 -81.109711 3 22 2020
32.4395113 -81.031867 3 22 2020
-32 37 3 22 2020
46.2314653 -118.47897 3 22 2020
30.9152283 -82.706342 3 22 2020
-27.816566 -50.325883 3 22 2020
31.4575479 -83.526602 3 22 2020
38.4878513 -77.956307 3 22 2020
38.1859199 -77.656751 3 22 2020
28.8501047 -82.47213 3 22 2020
4.533333 -75.65 3 22 2020
44.350894 -94.247127 3 22 2020
35.9980391 -88.931978 3 22 2020
35.1560028 -86.092545 3 22 2020
-20.378333 -43.399722 3 22 2020
31.7691866 -106.23636 3 21 2020
29.4484436 -98.520099 3 21 2020
-23.57144 -46.628288 3 21 2020
38.279246 -121.92927 3 21 2020
6.280011 -75.442733 3 21 2020
32.7708494 -97.292044 3 21 2020
33.0357706 -116.73238 3 21 2020
27.7591258 -99.332199 3 21 2020
37.6468108 -121.88727 3 21 2020
-23.7617057 -53.3079895 3 21 2020
37.2316629 -121.69311 3 21 2020
34.5292655 -102.26084 3 21 2020
31.7765537 -99.000016 3 21 2020
36.2215292 -118.80149 3 21 2020
31.8709118 -102.03289 3 21 2020
46.2420331 -119.51146 3 21 2020
33.7032913 -117.76098 3 21 2020
30.0574594 -98.032818 3 21 2020
-1.45056 -48.4682453 3 21 2020
37.4222223 -122.33027 3 21 2020
35.4053138 -102.60188 3 21 2020
38.4470613 -120.64605 3 21 2020
38.072279 -122.71834 3 21 2020
-22.407822 -55.430851 3 21 2020
32.7972444 -103.40945 3 21 2020
37.7553806 -122.44335 3 21 2020
-17.342222 -63.255833 3 21 2020
34.4579541 -119.08539 3 21 2020
36.0594163 -89.414046 3 21 2020
35.3887405 -120.40665 3 21 2020
39.2864055 -104.13586 3 21 2020
-19.696699 -46.179956 3 21 2020
38.5294473 -122.88802 3 21 2020
34.706368 -97.31082 3 21 2020
32.0399988 -84.197071 3 21 2020
37.9348261 -121.27052 3 21 2020
37.941483 -118.88906 3 21 2020
38.8247544 -82.315882 3 21 2020
35.8477876 -84.52296 3 21 2020
37.8205184 -107.2982 3 21 2020
33.0692477 -83.250346 3 21 2020
34.8472482 -116.18057 3 21 2020
40.7030488 -123.8733 3 21 2020
39.0646718 -120.71565 3 21 2020
33.7460788 -115.99271 3 21 2020
35.4010349 -101.8946 3 21 2020
37.9172745 -121.92564 3 21 2020
16.4316 120.3446 3 21 2020
-10.2349673 -36.79908547 3 21 2020
9.75 118.75 3 21 2020
38.7793673 -120.52507 3 21 2020
34.1549849 -82.126201 3 21 2020
30.3336109 -97.780385 3 21 2020
48.4021257 -117.85484 3 21 2020
48.5788878 -122.9635 3 21 2020
29.3961818 -94.964891 3 21 2020
43.2178249 -112.39882 3 21 2020
36.5790325 -105.63061 3 21 2020
35.4434679 -84.253152 3 21 2020
32.7682714 -96.779333 3 21 2020
15.07889 120.94194 3 21 2020
41.3242136 -84.491485 3 21 2020
-30.578496 -51.77661 3 21 2020
46.5240333 -91.203402 3 21 2020
33.1896907 -96.574075 3 21 2020
45.8748185 -120.78855 3 21 2020
14.08 121.15 3 21 2020
14.82 120.96 3 21 2020
33.608303 -102.34401 3 21 2020
-30.0819338 -51.0261927 3 21 2020
36.4041159 -84.149917 3 21 2020
42.9010511 -74.440355 3 21 2020
7.833889 -72.474167 3 21 2020
44.0819809 -88.217935 3 21 2020
39.687822 -105.64213 3 21 2020
45.5911803 -98.352876 3 21 2020
33.205598 -97.11692 3 21 2020
29.8589333 -95.397073 3 21 2020
38.6872042 -121.9024 3 21 2020
34.2896986 -81.600029 3 21 2020
33.6096529 -101.82225 3 21 2020
31.0389189 -97.478992 3 21 2020
35.9259459 -83.120533 3 21 2020
-17.336357 -39.222721 3 21 2020
-29.501944 -51.965833 3 21 2020
41.02818 -76.66005 3 21 2020
29.1912532 -95.455066 3 21 2020
-29.30309025 -51.49831093 3 21 2020
14.42 120.85 3 21 2020
-1.184135 -79.506107 3 21 2020
43.1994 76.6215 3 21 2020
15.27 120.9 3 21 2020
38.0031887 -108.40492 3 21 2020
-29.1617926 -51.50496318 3 21 2020
-4.2883361 -38.641094 3 21 2020
33.7944628 -82.451987 3 21 2020
33.7727478 -81.96659 3 21 2020
36.2189821 -121.24067 3 21 2020
35.343888 -118.73276 3 21 2020
34.3922826 -79.376331 3 21 2020
44.4527773 -88.004141 3 21 2020
36.4303895 -84.503775 3 21 2020
10.67 122.32 3 21 2020
34.9661971 -102.60688 3 21 2020
-23.567063 -46.367831 3 20 2020
34.3240203 -118.2266 3 20 2020
5.55 -0.2 3 20 2020
32.378891 -97.366649 3 20 2020
-1.9358802 -79.5550787 3 20 2020
43.4675981 -89.334409 3 20 2020
36.760627 -119.64942 3 20 2020
-15.645816 -56.132218 3 20 2020
36.7057985 -83.128929 3 20 2020
28.866045 -95.986265 3 20 2020
36.497373 -87.383054 3 20 2020
32.3502962 -96.795964 3 20 2020
65.005643 -152.40732 3 20 2020
33.5455073 -81.6343 3 20 2020
44.9471446 -91.896544 3 20 2020
39.4435883 -123.39163 3 20 2020
41.7456488 -77.896364 3 20 2020
31.7771242 -84.437031 3 20 2020
45.0698763 -91.280075 3 20 2020
37.2190124 -119.76244 3 20 2020
35.9510045 -84.998379 3 20 2020
38.4535396 -121.33907 3 20 2020
34.6739375 -120.01833 3 20 2020
44.4932897 -119.00743 3 20 2020
-23.613798 -46.460102 3 20 2020
-26.740833 -49.176944 3 20 2020
30.6488957 -97.603518 3 20 2020
-23.524908 -46.344566 3 20 2020
-23.4845 -46.224257 3 20 2020
-29.9984639 -51.3091977 3 20 2020
33.2970709 -85.129066 3 20 2020
33.5551146 -83.85042 3 20 2020
40.1020407 -106.11684 3 20 2020
48.222589 -101.54182 3 20 2020
-29.59780635 -51.08983862 3 20 2020
37.0567149 -122.00154 3 20 2020
44.005457 -72.377049 3 20 2020
33.0411318 -115.36366 3 20 2020
33.0143368 -83.918895 3 20 2020
31.1639921 -84.730832 3 20 2020
14.38 120.88 3 20 2020
34.4443226 -84.170809 3 20 2020
42.6819803 -89.60168 3 20 2020
-21.787778 -46.560833 3 20 2020
-23.380158 -46.326038 3 20 2020
44.8986716 -89.758959 3 20 2020
31.552443 -97.201526 3 20 2020
45.4046538 -69.223028 3 20 2020
40.6846292 -80.349269 3 20 2020
31.7164747 -83.624129 3 20 2020
33.7797929 -88.096376 3 20 2020
-4.451256 -37.798056 3 20 2020
-29.6587506 -50.75063552 3 20 2020
-30.012625 -51.091962 3 20 2020
14.5234359 -90.7646227 3 20 2020
-2.6689787 -79.6221368 3 20 2020
39.9287466 -77.720989 3 20 2020
4.734444 -74.268333 3 20 2020
43.7606249 -111.20707 3 20 2020
42.920242 -72.25134 3 20 2020
14.2761117 -90.29912 3 20 2020
-24.0851924 -54.2567519 3 20 2020
29.0816212 -97.356348 3 20 2020
30.3013529 -95.505455 3 20 2020
-12.6998188 -38.3260762 3 20 2020
-0.8857721 -79.4872619 3 20 2020
45.3125592 -118.00997 3 20 2020
31.762984 -84.75398 3 20 2020
-10.8778148 -61.9277854 3 20 2020
44.2527496 -105.54907 3 20 2020
-29.99568565 -51.5484918 3 20 2020
-27.783333 -64.266667 3 20 2020
-12.85624105 -38.32985013 3 20 2020
-22.57 17.083611 3 20 2020
-17.933333 25.833333 3 20 2020
38.3264616 -103.78508 3 20 2020
39.2517824 -76.931233 3 19 2020
43.72529 -79.387 3 19 2020
40.9603158 -74.074974 3 19 2020
51.05 -114.067 3 19 2020
39.1137479 -79.563822 3 19 2020
40.4380016 -74.41264 3 19 2020
45.16043 -63.3127 3 19 2020
39.9096216 -74.297787 3 19 2020
41.0340458 -74.301064 3 19 2020
40.7402348 -74.073987 3 19 2020
40.7876538 -74.248729 3 19 2020
36.036425 -78.87678 3 19 2020
39.8051161 -74.959925 3 19 2020
50.43084 -85.9952 3 19 2020
43.2531 -79.9588 3 19 2020
49.55813 -121.88 3 19 2020
40.259014 -74.225075 3 19 2020
30.5130891 -89.116913 3 19 2020
49.25 -123.1 3 19 2020
40.8621221 -74.543821 3 19 2020
-4.3847767 -79.9428847 3 19 2020
47.3529452 7.15749577 3 19 2020
40.5683335 -74.912074 3 19 2020
35.2491433 -80.833511 3 19 2020
33.0877584 -89.036097 3 19 2020
41.1389987 -74.69069 3 19 2020
55.17425 -124.95307 3 19 2020
40.6587608 -74.312043 3 19 2020
29.5271845 -95.771181 3 19 2020
54.16472 -71.8651 3 19 2020
35.790504 -78.651962 3 19 2020
38.5517547 -76.567167 3 19 2020
35.7059992 -77.919867 3 19 2020
36.2306872 -81.696272 3 19 2020
43.76224 -79.8137 3 19 2020
45.50889 -73.5617 3 19 2020
29.3839429 -96.930242 3 19 2020
49.5 -125.5 3 19 2020
40.8582475 -74.996935 3 19 2020
30.7960274 -85.215923 3 19 2020
45.29508 -75.7757 3 19 2020
36.0796635 -79.787603 3 19 2020
43.0013512 -78.194303 3 19 2020
32.0167834 -89.506461 3 19 2020
41.3329766 -75.033517 3 19 2020
30.7689846 -89.589712 3 19 2020
31.3232888 -84.905129 3 19 2020
-15.9323662 -50.1392928 3 19 2020
39.8787568 -74.668353 3 19 2020
32.7802315 -90.395995 3 19 2020
32.4639857 -82.922262 3 19 2020
35.0198252 -97.88482 3 19 2020
53.53444 -113.49 3 19 2020
39.2904 -76.6122 3 19 2020
42.5877408 -74.442519 3 19 2020
35.3099446 -79.482806 3 19 2020
43.46287 -80.5387 3 19 2020
39.4471911 -76.639317 3 19 2020
41.049286 -100.74433 3 19 2020
39.7186214 -75.141253 3 19 2020
-7.2153453 -39.3153336 3 19 2020
-2.1767367 -78.2020387 3 19 2020
38.8332491 -76.84541 3 19 2020
40.5636095 -74.616888 3 19 2020
43.6623122 -74.499631 3 19 2020
-17.966667 -67.116667 3 19 2020
31.1475744 -90.108063 3 19 2020
26.1390277 -97.523026 3 19 2020
39.2699221 -121.34984 3 19 2020
46.39251 -63.2479 3 19 2020
39.0067006 -76.611601 3 19 2020
37.5603096 -120.99675 3 19 2020
35.2949259 -81.179707 3 19 2020
31.4290044 -102.51655 3 19 2020
30.5432381 -88.636359 3 19 2020
30.6611695 -96.304768 3 19 2020
-1.0452255 -80.6588196 3 19 2020
34.8771553 -89.990863 3 19 2020
-9.57 -36.55 3 19 2020
45.60655 -73.7316 3 19 2020
34.9878255 -80.530981 3 19 2020
39.1514335 -74.806644 3 19 2020
-9.9796694 -57.467331 3 19 2020
40.38834 -95.84994 3 19 2020
43.1135803 -74.425482 3 19 2020
35.016762 -79.240371 3 19 2020
31.1895999 -89.258073 3 19 2020
32.3749271 -95.268897 3 19 2020
31.161797 -91.312387 3 19 2020
-5.3264703 -39.715607 3 19 2020
33.9883288 -98.703333 3 19 2020
36.6064001 -121.07443 3 19 2020
43.51043 -79.8894 3 19 2020
29.3535841 -99.109266 3 19 2020
35.48094 -104.81432 3 19 2020
35.0108837 -97.445575 3 19 2020
35.8107035 -80.873343 3 19 2020
33.5937911 -96.106516 3 19 2020
31.6219542 -89.169455 3 19 2020
44.08226 -78.9536 3 19 2020
44.6731223 -68.356636 3 19 2020
39.1374857 -77.202523 3 19 2020
34.0064548 -81.727221 3 19 2020
5.666667 0 3 19 2020
35.607778 1.811111 3 19 2020
33.1238353 -90.091592 3 19 2020
36.2192139 -115.01857 3 18 2020
40.8467159 -82.270781 3 18 2020
33.8942602 -88.480804 3 18 2020
-23.6195923 -46.5688323 3 18 2020
-23.6573395 -46.5322504 3 18 2020
37.3616864 -77.061212 3 18 2020
42.3573819 -114.66699 3 18 2020
32.6336915 -90.035366 3 18 2020
40.2838871 -74.701474 3 18 2020
32.4592018 -83.66624 3 18 2020
43.1234 -80.304 3 18 2020
38.9970887 -85.628038 3 18 2020
44.0693415 -88.644564 3 18 2020
35.4875481 -81.225234 3 18 2020
35.51835 -78.366583 3 18 2020
36.9700206 -93.187285 3 18 2020
34.9906206 -78.373192 3 18 2020
14.39444 120.85306 3 18 2020
37.2599957 -93.341646 3 18 2020
39.7696063 -86.509333 3 18 2020
34.2300678 -90.603085 3 18 2020
-22.5266308 -42.9790687 3 18 2020
33.5514791 -90.302259 3 18 2020
44.07489 -79.4275 3 18 2020
38.5072576 -92.280437 3 18 2020
35.7027234 -79.256062 3 18 2020
38.62722 -90.1978 3 18 2020
32.2682334 -90.443952 3 18 2020
30.4173189 -89.488491 3 18 2020
40.6769256 -119.66371 3 18 2020
-23.7080345 -46.5506747 3 18 2020
47.94219 -83.92 3 18 2020
31.1729511 -88.992027 3 18 2020
39.4822173 -74.674962 3 18 2020
39.6408209 -85.178987 3 18 2020
35.3691668 -78.870139 3 18 2020
-29.21153175 -51.33876958 3 18 2020
38.4772509 -85.707633 3 18 2020
-22.5439 -44.1708 3 18 2020
39.781538 -86.138746 3 18 2020
40.0728166 -86.051717 3 18 2020
40.161839 -85.719854 3 18 2020
33.7955878 -90.880489 3 18 2020
41.2955677 -96.153827 3 18 2020
42.41821 -82.1387 3 18 2020
-1.3525694 -80.5827272 3 18 2020
43.04498 -79.3104 3 18 2020
41.4161559 -87.382016 3 18 2020
10.3 123.9 3 18 2020
39.5627072 -76.318972 3 18 2020
46.5354199 -118.89924 3 18 2020
38.5074869 -76.98966 3 18 2020
42.5950827 -85.309065 3 18 2020
-29.68259 -51.0592 3 18 2020
42.5906837 -85.888973 3 18 2020
-2.2 -79.9667 3 17 2020
44.7912452 -106.87612 3 17 2020
38.1871268 -85.658152 3 17 2020
33.9931285 -83.712776 3 17 2020
47.4552805 7.70648773 3 17 2020
47.3517608 -123.19739 3 17 2020
38.9920085 -92.310795 3 17 2020
39.5628519 -77.022382 3 17 2020
-20.930669 -54.969721 3 17 2020
41.7240584 -111.74205 3 17 2020
-2.366667 -78.133333 3 17 2020
-3.4063492 -78.5717631 3 17 2020
39.0083832 -94.34855 3 17 2020
39.4148748 -85.061038 3 17 2020
-24.783333 -65.416667 3 17 2020
37.0196043 -88.083313 3 17 2020
42.18516 43.5106 3 17 2020
41.2699839 -111.91221 3 17 2020
38.3860384 -93.792376 3 17 2020
42.2578117 -78.02748 3 17 2020
40.1338833 -84.620341 3 17 2020
41.3301363 -94.472149 3 17 2020
61.1510102 -149.10956 3 17 2020
33.6747582 -80.780389 3 17 2020
45.38333 -73.1 3 17 2020
6.520081 3.369446 3 17 2020
53.1936 -60.6761 3 17 2020
44.9388813 -85.813451 3 17 2020
-25.4597726 -49.5270851 3 17 2020
41.1125337 -96.111423 3 17 2020
39.1510785 -119.74795 3 17 2020
37.6936182 -99.888438 3 17 2020
7.22 124.25 3 17 2020
42.6378068 -97.891578 3 17 2020
-2.883333 -79 3 17 2020
-3.26667 -79.9667 3 17 2020
-20.816639 -49.452396 3 17 2020
38.6464122 -94.35587 3 17 2020
-0.25 -78.583333 3 17 2020
44.5228966 -109.58838 3 17 2020
-2.2267 -80.8583 3 17 2020
14.6866522 -90.6412691 3 16 2020
38.0426505 -84.458912 3 16 2020
39.4733366 -77.397254 3 16 2020
39.20616 -85.898202 3 16 2020
6.493394 3.720668 3 16 2020
40.4838864 -86.116659 3 16 2020
35.5382984 -92.026148 3 16 2020
14.5591443 -90.7338202 3 16 2020
33.4466388 -94.424338 3 16 2020
46.60778 -81.0263 3 16 2020
-1.05222 -80.4506 3 16 2020
44.86639 -63.146 3 16 2020
-8.33389 -36.42119 3 16 2020
38.0338206 -83.913448 3 16 2020
-23.6669527 -46.4616922 3 16 2020
7.666667 5.25 3 16 2020
38.3184301 -85.905729 3 16 2020
32.1101226 -94.762619 3 16 2020
45.6995363 -93.99914 3 16 2020
39.3022094 -120.76529 3 16 2020
35.78547 -83.523757 3 16 2020
4.928056 -74.173611 3 15 2020
-32.2383 147.0047 3 15 2020
41.5468526 -86.739906 3 15 2020
-21.1335 55.53273 3 15 2020
34.5767243 -93.150636 3 15 2020
7.15 125.95 3 15 2020
34.2695363 -91.931779 3 15 2020
-19.5200067 -42.6282686 3 15 2020
46.5776499 -122.39249 3 15 2020
44.53528 -78.2116 3 15 2020
47 -73 3 15 2020
14.23056 120.975 3 15 2020
38.7762024 -76.088929 3 15 2020
-30.22263 135.869 3 15 2020
37.9713398 -84.148583 3 15 2020
31.8691069 -90.449054 3 15 2020
14.83 120.88 3 15 2020
44.4558807 -90.041543 3 15 2020
44.0243708 -93.586695 3 15 2020
-27.5973002 -48.5496098 3 14 2020
47.1614366 8.53884594 3 14 2020
6.750018 -58.077146 3 14 2020
35.3902142 -80.55174 3 14 2020
35.3638104 -78.005013 3 14 2020
34.0737849 -78.245413 3 14 2020
38.5647451 -95.286427 3 14 2020
-18.9408294 -46.9926624 3 14 2020
-36.8716 144.3156 3 14 2020
40.7298603 -85.220925 3 14 2020
40.7883745 -89.210636 3 14 2020
36.1308234 -80.258578 3 14 2020
18.4655 -66.1057 3 14 2020
39.2737965 -88.240719 3 14 2020
35.1294274 -77.095753 3 14 2020
47.5764992 -118.41881 3 14 2020
17.43 120.7 3 14 2020
34.7381952 -77.433614 3 14 2020
-36.6354 -65.4105 3 14 2020
37.7827878 -96.838794 3 14 2020
-23.53153615 -46.83983565 3 14 2020
37.8051342 -85.466252 3 14 2020
17.97247 -64.8028 3 14 2020
44.727518 -94.944296 3 14 2020
47.0642772 8.76159155 3 14 2020
42.1705204 -76.306975 3 14 2020
13.92 120.88 3 14 2020
15.0719 120.5419 3 14 2020
32.4817439 -94.81788 3 13 2020
14.8 120.53 3 13 2020
41.6827221 -95.815926 3 13 2020
-22.7408 144.5894 3 13 2020
14.5314 -90.5964 3 13 2020
-36.828194 -73.051369 3 13 2020
13.93 121.62 3 13 2020
38.2069757 -84.217135 3 13 2020
46.8524021 8.24388207 3 13 2020
10.480556 -66.903611 3 13 2020
-1.42946 -78.7752 3 13 2020
34.2899061 -92.42363 3 12 2020
43.96284 6.060155 3 12 2020
48.1818 -2.84609 3 12 2020
42.1545 9.105825 3 12 2020
-23.443889 -46.917778 3 12 2020
-27.4678 153.0281 3 12 2020
43.41861 -80.4728 3 12 2020
